# Constructed from biom file
#OTU ID	Dairy317	Dairy318	Dairy320	Dairy321	Dairy322	Dairy323	Dairy324	Dairy325	Dairy326	Dairy327	Dairy328	Dairy329	Dairy330	Dairy331	Dairy332	Dairy333	Dairy334	Dairy335	Dairy336	Dairy337	Dairy338	Dairy340	Dairy341	Dairy342	Dairy343	Dairy344	Dairy345	Dairy346	Dairy347	Dairy348	Dairy349	Dairy351	Dairy352	Dairy355	Dairy356	Dairy357	Dairy358	Dairy359	Dairy360	Dairy361	Dairy362	Dairy363	Dairy364	Dairy365	Dairy366	Dairy367	Dairy368	Dairy369	Dairy370	Dairy372	Dairy373	Dairy374	Dairy375	Dairy376	Dairy377	Dairy378	Dairy379	Dairy381	Dairy382	Dairy383	Dairy384	Dairy385	Dairy386	Dairy387	Dairy388	Dairy389	Dairy390	Dairy391	Dairy392	Dairy393	Dairy394	Dairy395	Dairy396	Dairy398	Dairy401	Dairy402	Dairy403	Dairy404	Dairy405	Dairy406	Dairy407	Dairy408	Dairy409	Dairy410	Dairy411	Dairy412	Dairy413	Dairy414	Dairy415	Dairy416	Dairy417	Dairy418	Dairy419	Dairy420	Dairy421
ASV2358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	0	0	0	0	0	11	0	0	4	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9216	0	0	8	13	0	0	0	0	0	0	0	73	0	0	0	11	29	0	0	0	151	0	0	170	0	0	0	208	0	0	0	0	26	0	38	0	20	0	0	0	0	0	20	0	0	0	0	157	121	0	0	245	0	0	15	0	32	0	0	17	8	0	96	0	77	0	52	139	0	0	0	0	0	0	0	0	208	0	0	0	0	0	0	0	0	407	0	0	56	0	0	0	0	0	49
ASV6678	0	0	0	13	0	0	32	0	0	0	0	0	0	0	102	159	0	0	0	0	0	8	13	0	80	0	0	0	12	0	0	0	0	0	116	0	0	519	58	0	86	0	25	2034	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	546	63	3	0	0	0	0	0	0	0	0
ASV6741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	17	0	0	0	0	0	18	9	0	0	0	0	0	0	0	0	0	138	0	40	0	0
ASV6263	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5847	28	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2642	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	17	0	0	0	0	0	11	10	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
ASV11487	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	7	38	0	0	0	0	0	0	0	0	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	3	14	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	20	0	0	0	0	0	0	0	0	0
ASV6539	0	0	0	0	0	0	0	15	0	24	0	33	0	0	0	0	0	0	0	0	0	0	0	0	3090	0	0	40	17	0	0	100	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	21	0	27	0	0	0	0	0	0	0	0
ASV3148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6121	0	0	0	0	19	0	0	0	29	0	0	0	672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	57	0	0	3	0	0	0	0	0	526	35	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	2577	0	0	0	0	0	0	0	0	0	0	0	0	303	0	0	0	0	0	0
ASV4357	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	51	0	0	0	816	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	28	16	0	0	0	44	0	0	0	180	0	0	0	0	0	0	0	0	0	44	25	0	127	0	0	537	0	0	0
ASV9966	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2125	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	1134	0	0	0
ASV6873	0	0	0	0	0	0	0	0	0	4	0	43	5	0	544	0	0	0	0	0	0	0	0	0	391	0	15	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	1428	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	523	0	0	0	0	0	175	0	125	0	97	156	92	0	0	0	39	0	0	53	246	0
ASV1178	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0
ASV2773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4138	0	0	0	0	0
ASV4262	0	0	0	0	0	0	0	0	0	0	0	45	0	0	28	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	8	0	0	9	0	0	0	0	0	0	0	0	0	0	0	60	0	0	0	8	0	0	0	0	0	0	44	0	55	0	0
ASV2354	327	0	0	0	0	0	140	0	0	0	0	0	929	16	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	157	0	0	59	525	0	3	0	0	0	0	0	43	33	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	202	0	0	0	0	20	0	0	0	170	13	0	71	0	0	0	0	0	0	696	109	0	111	0	0	23	0	0	0
ASV5947	0	0	0	116	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	2262	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0
ASV3557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	18	0	0	2	0	8	3	0	7	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	31	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	0	0
ASV3403	0	0	0	0	0	0	0	7	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0
ASV12051	0	77	0	0	28	0	0	0	91	0	0	23	0	0	0	0	0	0	0	15	0	16	0	0	0	14	0	90	78	0	0	22	0	0	0	0	51	0	37	44	0	0	0	20	0	0	0	0	0	0	0	0	0	18	0	1609	0	0	0	0	22	0	48	18	0	0	0	0	0	0	0	0	87	0	370	0	26	0	0	0	49	74	0	0	35	43	0	0	0	0	0	0	0	0	0
ASV6421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	0	3153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4976	0	0	6	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	547	0	0	0	0	0	0	0	0	0	0	1621	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	79
ASV3132	35	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	34	0	0	5	0	34	0	0	0	0	8	0	0	0	0	0	0	0
ASV2758	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2973	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV249	6	124	0	0	4	0	12	0	0	0	6	0	17	6	26	0	0	0	0	0	0	0	7	0	26	0	0	0	119	0	0	0	0	0	0	14	0	6	0	0	0	18	0	17	0	0	0	0	0	7	52	0	0	7	28	0	0	0	0	0	0	33	0	30	0	82	61	0	13	0	32	0	0	0	0	41	7	0	7	0	26	23	0	0	5	157	20	24	8	0	0	0	0	37	0
ASV6281	0	0	0	16	0	1086	0	0	0	17	0	28	682	10	0	3	0	0	25	0	0	0	0	3	0	154	25	0	10	0	0	212	0	10	0	0	306	9	0	254	0	0	0	59	5	9	20	0	0	0	5	0	0	0	0	0	80	0	0	3	56	0	48	13	25	19	0	0	0	161	0	0	50	90	77	0	0	0	0	62	0	0	48	0	0	47	0	0	0	0	0	0	9	0	0
ASV11735	34	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	21	0	0	0	4	0	0	0	0	0	0	0	229	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1283	0	0	0	0	0	27	0	0	0	0	20	5	0	3	0	0	0	0	0	693	0	0	0
ASV10218	0	0	0	282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1472	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5588	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV155	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	6	0	14	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	6	0	0	0	0	55	0	5	0	0	0	0	0	0	0
ASV5183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1739	0	0	0	0	583	0	0	0	0	1485	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV222	3	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	8	0	0	0	5	0	0	126	0	0	6	0	61	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	6	0	0	8	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0
ASV7989	0	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2570	6	14	0	38	0	0	0	0	0	4	0	90	0	0	0	0	11	15	12	0	0	4	0	0	0	11	33	13	15	0	0	0	5	12	0	0	14	0	0	11	0	0	0	0	0	0	33	5	0	0	0	35	21	0	0	0	0	9	0	33	92	0	68	0	11	0	0	0	0	10	0	0	52	0	64	0	0	0	0	12	0	0	22	20	0	6	0	0	0	0	71	0	247	0	0
ASV11237	8	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	667	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	5	0	194	0	0	0	0	0	0	2	0	3	0	0	0	0	0	0	15	1658	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	745	0	0	0
ASV9780	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV588	60	0	28	12	0	0	0	0	10	4	6	145	71	0	237	200	10	0	10	0	51	0	0	21	0	31	21	200	24	0	25	223	13	18	57	14	66	3	0	0	6	0	0	11	0	36	0	80	0	0	0	279	0	0	6	5	58	9	0	12	36	0	47	0	56	8	0	28	0	9	64	0	179	72	32	0	13	79	0	132	153	0	203	44	0	0	40	3	2	0	35	0	101	0	0
ASV6948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	3367	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0
ASV10687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	160	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV2328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	23	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0
ASV4450	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3091	0	0	0	0	0	0	0	0	0	0	0
ASV7928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5849	0	0	0	74	0	0	0	0	0	45	0	160	0	0	0	0	0	0	1459	0	0	0	0	0	0	19	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	767	0	0	0	64	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	88	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	61	0	0	0	113	0
ASV11721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	31	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82	229	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10118	19	0	55	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	10	17	296	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	70	57	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0
ASV6525	3	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	4	6	8	9	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	25	0	0	0	0	3	9	0	0	0	0	0	0	0	0	0	5	0	4	0	0	0	0	3	0	0	6	0	14	0	0	0	0	2	0	9	0	0	0	0	0	2	0	0	0	0	0	0	0
ASV6814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0
ASV2949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2941	0	0	0	0	0
ASV11336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	0	0	0	0	0	0	0	0	0
ASV525	12	0	5	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	6	0	0	0	37	0	6	0	0	0	41	0	0	0	0	0	4	0	0	0	0	0	0	0	0
ASV656	11	0	16	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	15	59	0	0	0	0	0	8	0	6	11	0	0	2	2	0	0	0	5	0	0	7	0	0	0	0	0	0	5	0	0	0	0	11	8	0	0	0	13	0	0	12	0	0	0	0	0	8	0	2	0	0	0	0	0	5	42	0	16	7	0	7	0	0	0	0	0	0	0	0	0	0	3	0	18	0	0
ASV4421	0	0	0	20	0	0	0	0	0	0	0	55	0	0	0	50	0	0	0	0	0	21	0	0	0	0	0	510	0	0	73	236	11	81	28	21	304	34	0	0	0	0	0	0	0	0	0	116	0	0	0	101	15	0	0	0	69	18	0	0	70	0	0	0	0	0	0	47	0	0	0	0	213	69	0	0	0	0	0	110	0	0	0	81	0	0	64	0	0	0	247	0	106	0	0
ASV7814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	6	0	0	0	0	2334	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9359	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	4	45	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	181	0	0	0	0	0	0	0	0	0	1817	0	19	0	0	0	0	185	0	0	0	0	0	556	0	0	0	0	0	0
ASV8890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	565	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	17	0	0	0	4	0	0	0	0	13	0	0	0	0	0	0	0	0	1046	0	52	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	695	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6854	57	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	12	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	6	20	0	0	5	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	9	0	0	0
ASV2987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	6
