# Constructed from biom file
#OTU ID	Dairy1	Dairy10	Dairy100	Dairy11	Dairy12	Dairy13	Dairy14	Dairy15	Dairy16	Dairy17	Dairy18	Dairy19	Dairy20	Dairy21	Dairy22	Dairy23	Dairy24	Dairy25	Dairy26	Dairy27	Dairy28	Dairy29	Dairy3	Dairy30	Dairy31	Dairy33	Dairy34	Dairy35	Dairy36	Dairy37	Dairy38	Dairy39	Dairy4	Dairy40	Dairy41	Dairy42	Dairy43	Dairy44	Dairy45	Dairy46	Dairy47	Dairy48	Dairy49	Dairy5	Dairy50	Dairy51	Dairy52	Dairy53	Dairy54	Dairy55	Dairy56	Dairy57	Dairy58	Dairy59	Dairy6	Dairy60	Dairy61	Dairy62	Dairy63	Dairy65	Dairy66	Dairy67	Dairy68	Dairy69	Dairy7	Dairy70	Dairy71	Dairy72	Dairy73	Dairy74	Dairy75	Dairy77	Dairy78	Dairy79	Dairy8	Dairy80	Dairy81	Dairy82	Dairy83	Dairy84	Dairy85	Dairy86	Dairy87	Dairy88	Dairy89	Dairy9	Dairy90	Dairy91	Dairy92	Dairy93	Dairy94	Dairy95	Dairy96	Dairy97	Dairy98	Dairy99
ASV572	0	0	17	0	4	0	0	0	6	6	0	0	12	7	16	27	0	0	50	58	0	0	0	132	58	35	78	59	173	0	378	140	0	312	0	0	0	0	0	19	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	6	4	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	3	0	0	0	0	0	255	0	0	8	94	27	0	13	0	16	45	0	0
ASV7597	0	0	0	0	2993	56	2086	20	0	0	0	0	0	0	0	0	0	0	0	0	0	11	152	0	4	0	30	0	0	0	0	0	50	3	0	0	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	3	1103	0	0	0	0	0	0	0	0	0	0	0	3928	0	0	0	3	0	0	0	9308	0
ASV6203	281	0	0	0	50	0	0	0	13	0	0	0	27	0	19	0	0	0	118	14	0	0	195	0	25	0	718	38	128	0	16	35	0	112	76	6	0	166	29	0	24	153	77	0	197	214	91	14	30	56	958	494	65	111	0	0	157	14	17	0	97	88	0	11	235	55	0	17	0	0	0	12	0	0	0	0	0	0	167	476	23	0	0	208	0	53	54	69	10	50	70	180	75	15	0	0
ASV4318	117	0	77	0	3	0	23	26	50	48	119	0	198	11	27	51	17	23	102	13	0	4	295	66	76	0	147	13	20	0	186	105	5	369	194	18	269	400	141	44	0	217	36	0	12	101	299	0	335	40	100	119	0	53	0	349	51	60	164	60	448	354	49	97	165	167	79	118	0	81	100	34	0	34	6	0	33	340	290	487	131	596	61	34	0	219	94	52	28	46	23	32	116	16	10	0
ASV4563	0	0	0	0	207	18	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2227
ASV3048	0	0	0	0	0	18	0	0	10	24	0	0	16	0	0	13	0	0	6	82	0	21	85	33	7	0	77	0	27	0	252	23	69	71	0	0	6	0	20	73	0	19	17	0	0	4	19	0	18	0	0	0	0	14	0	0	0	7	0	0	0	0	0	0	7	11	0	0	4	4	3	0	0	0	0	0	24	6	30	11	0	26	0	43	52	0	7	0	16	32	9	7	35	12	0	0
ASV7847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0
ASV4259	0	0	42	0	189	41	786	0	0	0	10	6	0	4	0	0	0	159	0	0	0	3	18	0	8	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	16	0	0	0	12	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	4	0	0	0	583	0	0	0	4	8	0	0	0	0	105	2	1162	0	4	7	7	7	0	0	0	6
ASV10891	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	0
ASV9449	0	0	0	0	13	0	0	0	0	0	0	0	14	23	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV8399	16	0	270	0	13	213	0	136	144	221	65	18	62	116	87	69	38	58	86	320	48	301	107	262	60	81	118	61	142	0	468	89	423	90	52	24	244	49	141	792	40	168	253	0	30	104	144	5	89	49	30	413	129	65	0	48	105	85	50	43	32	40	47	73	45	107	82	12	37	10	104	14	96	111	17	42	63	81	132	128	63	410	800	893	146	31	50	10	175	132	168	52	210	118	62	214
ASV951	0	0	0	0	0	0	0	0	0	6	0	0	0	10	0	0	0	0	0	23	0	0	31	11	0	0	41	0	389	0	0	0	0	0	0	0	25	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	15	0	108	71	0	0	0	0	0	0	0	0	0	0	0	35	7	0	18	0	0	81	44	0	19	0	0	0	22	16	0	0	0	0	0	0	0	0
ASV2215	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7099	0	0	17	0	0	0	0	0	21	59	38	39	128	30	9	10	0	12	0	16	0	0	0	0	59	0	92	34	49	0	21	116	0	2320	21	11	192	221	1244	36	0	953	0	0	18	304	832	0	479	27	12	86	0	21	0	0	58	17	37	0	95	201	41	0	0	32	37	197	0	13	28	30	72	19	0	0	4	235	332	891	25	1815	0	0	0	0	489	601	18	37	56	0	0	0	0	0
ASV5661	0	0	0	0	0	0	5580	0	0	0	0	0	0	0	0	0	0	0	1170	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	14	0	0	0	0	0	1298	0	0	0	0
ASV11310	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	347	18	18	25	13	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	3	0	0	22	0	0	0
ASV819	0	0	0	0	0	0	0	0	0	0	0	0	0	22	19	0	0	0	0	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	22	0	0	0	0	0	0	0	0	0	0	0	0	21	0	3	0
ASV11259	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	15	0	0	0	24	0	354	0	0	202	58	0	30	55	9	111	0	93	0	0	29	8	89	0	477	0	28	33	0	0	0	0	11	0	20	0	15	12	0	0	0	37	0	0	0	6	32	12	182	0	0	0	0	81	95	423	0	666	0	54	0	0	159	64	0	44	16	0	0	0	0	0
ASV10849	0	0	14	0	0	0	0	0	0	23	0	7	0	5	0	0	0	7	0	0	0	8	0	0	0	14	7	0	0	0	0	0	0	0	0	0	0	0	47	28	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	39	0	155	0	0	0
ASV8854	0	0	0	0	0	0	0	36	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	6	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10796	16	0	0	0	0	0	0	0	23	0	0	0	7	39	65	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	1679	0	0	0	1004	5704	1408	0	0	0	0	0	0	0	0	0	0	42	0	6891	865	0	0	81	12	0	0	0	0	32	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	340	0	0
ASV5678	169	0	0	0	0	107	0	0	0	0	0	0	107	0	0	0	0	29	0	24	11	0	101	0	104	0	0	0	0	0	263	22	0	75	43	0	0	195	89	0	0	139	0	0	0	0	62	0	325	0	0	0	114	0	0	0	0	47	63	178	223	128	93	0	68	31	67	51	0	54	0	0	0	0	0	0	0	116	204	200	102	387	0	0	0	45	0	0	0	0	0	0	0	0	0	363
ASV5773	73	0	22	0	0	0	0	35	14	0	0	0	71	18	6	16	14	36	28	0	14	0	136	0	24	0	0	0	7	0	29	0	36	12	0	11	0	126	103	0	0	147	22	0	22	46	57	0	1164	40	292	72	0	36	0	0	10	14	18	0	71	181	9	7	89	0	30	49	0	0	35	5	8	0	0	0	0	49	171	129	47	0	4	12	0	16	34	50	0	21	40	57	46	22	0	4
ASV3518	0	0	17	0	0	0	0	0	0	116	0	0	0	0	0	5	0	0	0	7	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	10	0	0	7	0	0	9	0	408	12	10	75
ASV9292	0	0	7	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	9	0	0	52	0	0	0	0	0	23	0	0	1379	0	0	0
ASV4998	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	15	0	0	0	0	36	0	0	204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1104	0	0	30	0	0	20	0	0	0	83	0	0	0	0	0	0	0	0	10	0	0	0	0	0	27	57	0	9	0	0	0	0	38	0	0	0	14	7	7	70	0	0	0	0	0	0	0	0	0	0	13	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	22	8	0	23	112	26	48	38	11	98	27	0	54
ASV4446	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	9	210	62	0	0	0	0	0	0	0	0	0	13	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	95	40	0	219	55	81	0
ASV2201	325	0	70	0	16	197	0	64	72	89	11	15	23	63	45	43	18	0	54	67	0	61	135	115	185	15	37	39	21	0	96	6	184	42	10	21	46	28	45	207	0	31	91	0	39	113	23	0	551	31	85	44	12	63	283	5	23	31	15	14	38	47	34	93	120	10	14	49	20	8	29	14	15	81	0	14	0	70	135	119	20	113	418	171	20	62	18	67	65	104	24	126	70	0	0	0
ASV2588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0
ASV981	0	0	0	0	4	18	2	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0
ASV2359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3723	24	0	0	0	14	0	0	0	181	218	48	53	66	79	50	77	194	52	246	569	0	0	97	0	4	0	0	25	0	0	0	0	0	0	36	9	279	83	120	253	0	663	76	0	9	147	456	0	298	57	65	37	0	56	0	0	202	25	83	29	275	230	56	41	16	3	87	11	10	57	87	53	0	98	0	13	0	122	410	249	77	281	140	94	51	8	96	116	25	139	202	259	273	1871	0	0
ASV2772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	272	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5383	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	32	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
ASV8606	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2327	398	0	0	504	0	4	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0
ASV9123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	100	7	0	15	7	11	0	329	13	0	132	0	0	0	0	0	49	0	0	0	0	0	0	9	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	8	0	0	0	0	0	0	0	0	0
ASV4666	38	0	0	0	0	0	12	37	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	12	0	34	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	5	14	10	2	0	0	23	0	0	0	9	0	18	21	0	0	0	0	9	0	0	0	16	0	0	0	0	0	0	18	9	142	38	0	0	0	0	0	92	6	20	13	0	0	0	0	0	0
ASV8792	0	0	187	0	15	95	0	18	95	177	50	8	30	56	59	75	14	33	35	118	18	111	89	132	20	56	43	8	84	0	260	58	210	100	57	17	148	24	153	391	0	67	245	0	10	61	31	0	21	14	32	185	26	63	0	0	93	43	52	0	14	40	29	63	42	62	41	15	8	19	58	16	19	49	9	37	36	67	131	69	0	235	725	816	213	19	29	0	118	74	161	38	41	101	295	19
ASV594	0	0	39	0	0	82	0	0	36	49	0	0	29	11	0	0	0	10	0	74	0	0	0	49	72	0	0	28	91	0	45	72	0	187	30	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	55	0	5	0	0	0	0	27	0	24	0	0	0	0	0	25	0	0	0	22	0	0	20	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	22	19	0	16	0	0	0
ASV4752	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	18	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	9	5	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7675	61	0	34	0	0	0	15	80	19	0	28	25	77	0	25	24	0	35	53	0	0	0	142	0	0	0	11	0	229	0	132	0	0	0	0	21	57	108	72	0	0	359	0	0	148	190	140	0	219	33	226	61	0	44	0	63	33	0	66	0	193	146	0	72	102	67	52	54	11	0	51	28	0	14	0	21	14	283	255	166	85	107	0	68	0	22	0	65	0	0	0	310	0	0	35	332
ASV4935	58	0	0	0	3	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
ASV3812	0	0	47	0	0	0	0	0	12	47	0	14	0	9	3	14	96	7	29	157	82	23	0	116	172	81	36	4	0	0	0	0	0	28	0	0	9	0	13	161	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	13	0	2	12	4	29	0	0	0	0	0	0	0	0	0	8	0	0	0	5	61	23	4	11	23	33	0	0	65	75	21	506	259	40	42	299	63	21
ASV5290	0	0	18	0	0	0	0	12	5	56	0	9	0	23	6	32	0	0	9	55	0	0	0	107	27	135	70	0	0	0	0	0	7	0	0	0	0	0	110	0	0	0	0	0	0	0	9	0	16	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	21	0	8	0	0	0	0	594	0	0	0	18	5	0	24	172	0	0	0	0	0	0	13	101	0	66	83	0	10
ASV659	0	0	0	0	0	102	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	30	0	4	16	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV898	0	0	0	208	0	0	0	0	0	0	688	0	0	0	0	38	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	13	0	25	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	39	0	0	0	0	0	0	19	0	16	0	0	0	0	0	0	0	67	0	0	26	0	0	0	0	0	73	0	27	0	0
ASV2812	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132	585	69	32	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3593	224	0	29	0	17	0	0	65	8	0	2	7	22	5	0	8	0	9	34	0	0	0	358	0	0	0	0	0	0	0	0	559	0	0	176	10	21	0	28	0	0	150	14	0	30	23	34	0	113	29	40	0	0	0	0	0	29	0	26	0	303	61	23	29	29	12	30	15	0	0	6	0	0	22	0	0	0	37	127	382	321	0	0	0	0	34	0	0	0	0	0	0	0	9	0	25
ASV7378	0	0	20	0	0	0	0	0	0	14	3	0	0	0	23	39	0	0	4	74	0	0	0	45	10	9	10	8	34	0	616	119	0	265	0	0	0	17	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	23	11	0	0	0	0	12	0	0
ASV1240	0	0	0	0	0	0	11	0	6	0	0	0	37	4	0	24	13	8066	0	781	0	0	0	0	0	0	0	0	0	0	0	5	21	0	0	229	0	0	0	0	0	0	0	0	0	0	0	0	0	1159	557	0	0	0	0	0	0	0	0	75	0	21	6	0	0	2	555	10	0	0	104	0	0	0	0	13	0	71	0	0	0	0	0	0	0	0	0	0	0	0	0	204	0	0	0	0
ASV4890	0	0	0	0	0	0	0	0	35	0	0	0	0	18	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	191	0	0	4	40	0	2	0	0	0	0	0	0	0	0	0	0	0	0	6	28	0	42	0	0	0	0	0	0	12	0	0	0	4	0	0	0	0	0	0	44	0	0	0	0	41	0	0	0	5	0	0	0	464	0	0	0	0
ASV4773	0	0	28	0	0	0	0	0	315	94	207	58	112	290	125	148	733	342	649	55	84	64	0	0	0	18	0	0	0	0	23	0	0	0	113	70	477	83	83	74	5	310	199	0	104	413	752	0	497	114	192	212	165	310	0	30	461	503	119	0	1049	363	139	163	0	325	785	75	36	378	346	45	46	150	0	58	146	343	737	818	174	436	115	78	0	0	21	177	0	231	94	117	58	444	0	0
ASV1180	0	0	0	0	0	29	0	47	17	203	11	0	0	0	29	33	0	0	0	80	0	33	0	0	0	0	0	0	215	0	0	0	69	55	0	0	97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	27	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	36	0	0	0	0	42	0	0	0	0	0	46
ASV11192	713	0	0	0	37	138	0	270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551	32	81	0	561	294	1060	0	194	0	45	172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	884	0	0	0	0	0	79	36	0	0	0	0	23	0	0	0	539	0	0	0	0	11	0	0	0	0	24	0	0	0	0	0	28	0	0	0	0	150	15	26	27	0	0	0	0	0	0	0
ASV9499	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60	0	87	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV902	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12	0	0	0	0	0	0	64	0	7	0	6	0	0	0	0	0	0	0	19	0	630	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	128
ASV10530	348	0	47	0	8	0	8	150	34	11	25	27	123	11	9	26	15	21	64	0	0	0	321	18	0	0	0	0	9	0	17	230	0	67	75	10	86	162	27	7	34	276	56	0	55	150	56	0	194	91	247	60	51	40	0	37	74	36	114	251	460	493	28	52	167	11	25	0	3	81	89	36	0	21	0	17	4	96	210	254	620	49	0	30	0	23	44	388	103	90	24	0	135	83	24	513
ASV4465	3249	0	11	0	20	82	0	610	0	0	0	0	0	0	0	0	0	7	0	0	15	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	0	0	0	0	0	46	0	0	0	0	0	0	36	0	0	0	0	0	195	0	41	0	0	0	204	34	0	0	6	0	0	0	0	0	35	60	0	4	0	0	0	100	0	81	350	0	0	196	0	0	0	0	7	0	0	460	0	0	0	0
ASV9341	0	0	0	0	0	0	0	5	0	0	55	31	0	0	0	0	231	104	0	202	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	112	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0	0	0	94	82	35	0	0	0	0	86	0	206	54	0	0	48	0	0	0	58	62	142	61	112	0	117	0	0	0	0	0	0	401	41	86	101	270	0
ASV2193	0	0	0	0	57	2	105	0	0	0	0	0	0	3	0	0	0	0	7	0	0	6	0	0	13	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	11	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV566	0	0	0	0	0	0	0	0	0	9	0	5	0	10	7	22	0	30	14	0	26	0	0	25	66	0	0	27	0	0	0	0	0	0	0	0	0	60	0	0	0	0	0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	21	0	15	0	10	0	6	0	0	0	0	10	0	0	12	0	0	0	7	40	39	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV1662	233	0	0	0	0	41	0	611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	52	0	52	0	0	54	0	0	10	7	0	0	12	275	0	0	42	43	28	0	40	31	77	50	34	10	0	0	13	0	8	0	544	80	0	0	184	0	13	11	0	31	0	11	0	0	0	0	0	109	74	65	1278	54	0	36	0	46	0	158	13	0	7	68	149	0	0	0
ASV9420	0	0	0	0	213	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707	0	0	0	0	0	108	0	0	51	1530	0	47	0	0	41	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71	0	0	0	0	0	51	0	0	0	9364	0	0	0	0	0	0	0	0	0	255	0	0	0	0
ASV4300	0	0	12	0	0	0	0	0	0	51	0	0	16	0	0	0	26	5	15	57	7	38	32	729	954	47	58	31	182	0	102	59	0	158	0	0	0	0	86	88	0	18	0	0	0	11	35	0	3	0	6	0	8	0	0	0	24	0	0	0	26	34	0	7	0	0	0	0	0	0	0	0	0	0	19	0	0	0	5	37	0	0	0	70	207	0	14	153	19	116	42	40	770	12	36	0
ASV4096	0	0	0	0	0	0	0	245	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143	0	0	0	0	0	0	0	0	0	0	0	0	0	851	0	11	0	0
