Name,Status,State,Farm,animal,Date.of.colleciton,RectaTemp,X16S.copies,Hscopy_log,HScopies,HSpre_abs,MBcopy_log,MBcopies,MBpre_abs,MHcopy_log,MHcopies,MHpre_abs,PMcopy_log,PMcopies,PMpre_abs,ID,HSRel,PMRel,MBRel,MHRel,BactABund,HSRelBact,PMRelBact,MBRelBact,MHRelBact,X16S_log
Dairy 51,BRD,IN,Farm5,calf,2/27/21,103.4,9385552.66,3.109975167,1288.175891,1,2.826074803,670,0,3.725018581,5309.071578,1,3.837363012,6876.429769,1,Dairy51,0.000137251,0.000732661,7.14E-05,0.000565664,14143.67724,0.091077863,0.486184014,0.04737099,0.375367133,6.972459897
Dairy 52,Healthy,IN,Farm5,calf,2/27/21,103.2,1673549.83,3.646128238,4427.190784,1,2.826074803,670,0,3.380342107,2400.723295,1,5.333879886,215714.7717,1,Dairy52,0.002645389,0.128896533,0.000400347,0.00143451,223212.6858,0.019833957,0.966409104,0.003001622,0.010755317,6.223638908
Dairy 53,BRD,IN,Farm5,calf,2/27/21,102.7,526638.98,3.528244769,3374.774579,1,2.826074803,670,0,3.75116677,5638.541358,1,2.278753601,190,0,Dairy53,0.006408137,0.000360778,0.001272219,0.010706654,9873.315937,0.341807616,0.019243788,0.067859674,0.571088922,5.721513826
Dairy 54,Healthy,IN,Farm5,calf,2/27/21,102.6,14130571.81,3.385219635,2427.837613,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy54,0.000171815,1.34E-05,4.74E-05,1.20E-05,3457.837613,0.702125977,0.054947635,0.193762714,0.049163674,7.150159767
Dairy 55,Healthy,IN,Farm5,calf,2/27/21,102.8,20726746.82,3.399159983,2507.032612,1,6.122996498,1327383.753,1,5.229599249,169667.73,1,5.03690127,108868.2569,1,Dairy55,0.000120956,0.005252549,0.064042069,0.008185932,1608426.773,0.001558686,0.067686176,0.825268378,0.105486761,7.316531163
Dairy 56,Healthy,IN,Farm5,calf,2/27/21,102.7,15152907.89,5.517317536,329092.1597,1,5.67239585,470322.6025,1,4.684483181,48359.65356,1,5.652855445,449630.1705,1,Dairy56,0.021718086,0.029672864,0.031038439,0.003191444,1297404.586,0.253654229,0.346561262,0.362510359,0.03727415,7.180496012
Dairy 57,BRD,IN,Farm5,calf,2/27/21,102.6,227171.03,2.278753601,190,0,2.826074803,670,0,3.656486533,4534.052378,1,2.278753601,190,0,Dairy57,0.000836374,0.000836374,0.00294932,0.019958761,5584.052378,0.034025469,0.034025469,0.119984548,0.811964514,5.356354859
Dairy 58,BRD,IN,Farm5,calf,2/27/21,102.3,92910.88,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,4.651166509,44788.49911,1,Dairy58,0.00204497,0.482058712,0.007211211,0.00182971,45818.49911,0.004146797,0.977519997,0.014622915,0.003710292,4.968071248
Dairy 59,Healthy,IN,Farm5,calf,2/27/21,102.4,9687382.65,2.278753601,190,0,2.826074803,670,0,3.983250527,9621.671532,1,5.656294302,453204.592,1,Dairy59,1.96E-05,0.046782976,6.92E-05,0.000993217,463686.2635,0.00040976,0.977394906,0.001444943,0.020750392,6.986206499
Dairy 6,BRD,IN,Farm5,Cow,2/20/21,103.2,8673.95,4.383730752,24195.28555,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy6,2.789419532,0.021904669,0.077242779,0.019598914,25225.28555,0.959167955,0.007532125,0.026560651,0.00673927,3.93826698
Dairy 60,BRD,IN,Farm5,calf,2/27/21,102.3,21106.16,3.037891041,1091.166541,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy60,0.051698961,0.009002111,0.031744287,0.008054521,2121.166541,0.514418137,0.089573353,0.31586393,0.080144579,4.324429802
Dairy 61,Healthy,IN,Farm5,calf,2/27/21,102.6,1822763.13,3.521892143,3325.769473,1,2.826074803,670,0,4.264363638,18380.76735,1,2.278753601,190,0,Dairy61,0.001824576,0.000104237,0.000367574,0.010084013,22566.53682,0.147376157,0.008419546,0.029689979,0.814514318,6.260730474
Dairy 62,BRD,IN,Farm5,calf,2/27/21,102.5,89799746.32,2.278753601,190,0,2.826074803,670,0,5.467418406,293371.8272,1,5.770379885,589358.9526,1,Dairy62,2.12E-06,0.006563036,7.46E-06,0.003266956,883590.7798,0.000215032,0.667004417,0.00075827,0.332022282,7.953275115
Dairy 63,Healthy,IN,Farm5,calf,2/27/21,103.5,2751702.39,2.278753601,190,0,2.826074803,670,0,3.912699805,8178.992415,1,4.628237915,42485.22423,1,Dairy63,6.90E-05,0.015439615,0.000243486,0.002972339,51524.21665,0.003687586,0.824568077,0.013003594,0.158740743,6.439601619
Dairy 64,BRD,IN,Farm5,calf,2/27/21,103.2,542572842.1,3.15828468,1439.74202,1,2.826074803,670,0,5.209122329,161853.5873,1,5.280313621,190683.7223,1,Dairy64,2.65E-06,0.000351444,1.23E-06,0.000298308,354647.0516,0.004059648,0.53767181,0.001889202,0.45637934,8.734458053
Dairy 65,BRD,IN,Farm5,calf,2/27/21,102.1,142912.77,2.278753601,190,0,3.674518006,4726.26432,1,3.05075809,1123.978723,1,4.696209897,49683.23851,1,Dairy65,0.001329482,0.347647299,0.033070973,0.007864789,55723.48155,0.003409694,0.891603273,0.084816386,0.020170648,5.155074076
Dairy 66,Healthy,IN,Farm5,calf,2/27/21,102.2,7180278.65,3.764537395,5814.834986,1,2.826074803,670,0,2.230448921,170,0,4.79876793,62916.98898,1,Dairy66,0.000809834,0.008762472,9.33E-05,2.37E-05,69571.82397,0.083580315,0.904345831,0.009630335,0.002443518,6.856141359
Dairy 67,Healthy,IN,Farm5,calf,2/27/21,102.5,6725540.39,2.278753601,190,0,4.738064437,54709.71311,1,5.450350744,282066.0029,1,4.293833701,19671.32895,1,Dairy67,2.83E-05,0.00292487,0.00813462,0.04193953,356637.045,0.000532755,0.05515784,0.153404459,0.790904946,6.82772725
Dairy 68,BRD,IN,Farm5,calf,2/27/21,102.3,86726609,2.278753601,190,0,4.230994024,17021.35087,1,5.015585525,103653.8709,1,5.559481353,362644.7155,1,Dairy68,2.19E-06,0.00418147,0.000196264,0.00119518,483509.9373,0.00039296,0.750025362,0.035203725,0.214377954,7.938152371
Dairy 69,Healthy,IN,Farm5,calf,2/27/21,102.3,4518680.78,3.068749277,1171.51884,1,2.826074803,670,0,4.600734146,39878.0713,1,2.278753601,190,0,Dairy69,0.000259261,4.20E-05,0.000148273,0.008825158,41909.59014,0.027953479,0.004533569,0.015986794,0.951526158,6.655011758
Dairy 7,Healthy,IN,Farm5,calf,2/20/21,NA,1234768.98,2.862855463,729.2147801,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy7,0.000590568,0.000153875,0.000542612,0.000137678,1759.21478,0.414511513,0.108002731,0.380851734,0.096634022,6.091586062
Dairy 70,Healthy,IN,Farm5,calf,2/27/21,102.8,419528.83,3.040523593,1097.800926,1,2.826074803,670,0,4.599508839,39765.71898,1,5.426980718,267288.7733,1,Dairy70,0.002616747,0.63711658,0.00159703,0.094786618,308822.2932,0.003554798,0.865509969,0.002169532,0.128765701,5.622762846
Dairy 71,Healthy,IN,Farm5,calf,2/27/21,102.3,2081090.9,3.219984344,1659.527083,1,5.591857647,390712.807,1,5.423271544,265015.6639,1,6.195377268,1568112.684,1,Dairy71,0.000797431,0.753505137,0.187744229,0.127344588,2225500.682,0.000745687,0.70461119,0.175561756,0.119081367,6.318291259
Dairy 72,BRD,IN,Farm5,calf,2/27/21,103.7,268921.55,3.187135567,1538.634856,1,3.284347977,1924.633216,1,3.439894724,2753.561143,1,4.436328713,27310.44103,1,Dairy72,0.005721501,0.10155542,0.007156858,0.010239273,33527.27025,0.045892041,0.814573952,0.057405008,0.082128999,5.429627221
Dairy 73,Healthy,IN,Farm5,calf,2/27/21,101.9,29031589.01,2.278753601,190,0,2.826074803,670,0,4.622735415,41950.33327,1,4.747906837,55963.75379,1,Dairy73,6.54E-06,0.001927685,2.31E-05,0.001444989,98774.08706,0.001923581,0.566583357,0.006783156,0.424709906,7.462870822
Dairy 74,Healthy,IN,Farm5,calf,2/27/21,102.8,175385812.7,3.755696617,5697.661146,1,2.826074803,670,0,5.8894658,775292.8883,1,6.368055986,2333758.896,1,Dairy74,3.25E-05,0.013306429,3.82E-06,0.004420499,3115419.445,0.001828858,0.749099419,0.000215059,0.248856663,8.243994462
Dairy 75,Healthy,IN,Farm5,calf,2/27/21,102,1886584.11,3.119110938,1315.560842,1,4.473999278,29785.11478,1,4.364908924,23169.08722,1,5.23801194,172986.3916,1,Dairy75,0.000697324,0.091692912,0.015787854,0.012280972,227256.1544,0.00578889,0.76119563,0.131064062,0.101951418,6.275676402
Dairy 77,Healthy,IN,Farm5,calf,2/27/21,101.9,13684335.48,3.475990444,2992.198796,1,2.826074803,670,0,2.230448921,170,0,3.676405722,4746.852331,1,Dairy77,0.000218659,0.000346882,4.90E-05,1.24E-05,8579.051127,0.34877969,0.553307383,0.078097215,0.019815711,7.136223744
Dairy 78,BRD,IN,Farm5,calf,2/27/21,101.9,69054.48,2.278753601,190,0,7.017796807,10418298.75,1,2.230448921,170,0,5.030046736,107163.4621,1,Dairy78,0.002751451,1.551868352,150.8707147,0.002461824,10525822.21,1.81E-05,0.010181006,0.989784792,1.62E-05,4.839198148
Dairy 79,BRD,IN,Farm5,calf,2/27/21,102.6,6757657.35,2.278753601,190,0,2.826074803,670,0,4.917984768,82791.31259,1,5.323771757,210752.0254,1,Dairy79,2.81E-05,0.031187143,9.91E-05,0.012251481,294403.338,0.000645373,0.715861535,0.002275789,0.281217303,6.829796231
Dairy 8,BRD,IN,Farm5,calf,2/20/21,104.3,13189465.93,6.164111168,1459187.728,1,2.826074803,670,0,2.230448921,170,0,6.087274115,1222571.072,1,Dairy8,0.110632814,0.092692993,5.08E-05,1.29E-05,2682598.8,0.543945568,0.455741303,0.000249758,6.34E-05,7.120227243
Dairy 80,BRD,IN,Farm5,calf,2/27/21,102.1,37600174.54,3.88166691,7614.947434,1,4.453774413,28429.83983,1,5.70162608,503067.2904,1,5.329364,213483.3453,1,Dairy80,0.000202524,0.005677722,0.000756109,0.013379387,752595.423,0.010118248,0.283662827,0.037775728,0.668443197,7.575189872
Dairy 81,Healthy,IN,Farm5,calf,2/27/21,101,30253012.09,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,6.153436362,1423758.605,1,Dairy81,6.28E-06,0.047061714,2.21E-05,5.62E-06,1424788.605,0.000133353,0.999277086,0.000470245,0.000119316,7.480768635
Dairy 82,Healthy,IN,Farm5,calf,2/27/21,101.4,4099429.5,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,5.285413107,192935.9273,1,Dairy82,4.63E-05,0.047064092,0.000163437,4.15E-05,193965.9273,0.000979553,0.994689789,0.003454215,0.000876443,6.612723528
Dairy 83,Healthy,IN,Farm5,calf,2/27/21,NA,524047.26,3.217228283,1649.028961,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy83,0.003146718,0.000362563,0.001278511,0.000324398,2679.028961,0.615532338,0.070921219,0.250090615,0.063455828,5.719371283
Dairy 84,Healthy,IN,Farm5,calf,2/27/21,100.9,2179922.83,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy84,8.72E-05,8.72E-05,0.00030735,7.80E-05,1220,0.155737705,0.155737705,0.549180328,0.139344262,6.338441319
Dairy 85,Healthy,IN,Farm5,calf,2/27/21,NA,178999773.1,3.261031676,1824.028735,1,2.826074803,670,0,2.230448921,170,0,4.205328314,16044.57857,1,Dairy85,1.02E-05,8.96E-05,3.74E-06,9.50E-07,18708.60731,0.097496767,0.857604113,0.035812393,0.009086727,8.252852483
Dairy 86,Healthy,IN,Farm5,calf,2/27/21,101.6,7213799.29,3.177728212,1505.664506,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy86,0.00020872,2.63E-05,9.29E-05,2.36E-05,2535.664506,0.593794843,0.074931048,0.264230539,0.06704357,6.858164115
Dairy 87,BRD,IN,Farm5,calf,2/27/21,101,148673.26,3.237256578,1726.857806,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy87,0.01161512,0.00127797,0.004506527,0.001143447,2756.857806,0.626386244,0.068919042,0.243030307,0.061664406,5.172235786
Dairy 88,Healthy,IN,Farm5,calf,2/27/21,NA,1253180.83,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy88,0.000151614,0.000151614,0.00053464,0.000135655,1220,0.155737705,0.155737705,0.549180328,0.139344262,6.098014089
Dairy 89,BRD,IN,Farm5,calf,2/27/21,103,494869.24,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,5.934883964,860763.7393,1,Dairy89,0.00038394,1.739376121,0.001353893,0.000343525,861793.7393,0.00022047,0.998804818,0.000777448,0.000197263,5.694491337
Dairy 9,Healthy,IN,Farm5,calf,2/20/21,NA,3346925.22,2.904271573,802.1795253,1,2.826074803,670,0,2.230448921,170,0,4.346518185,22208.44674,1,Dairy9,0.000239677,0.006635477,0.000200184,5.08E-05,23850.62627,0.033633478,0.931147321,0.028091506,0.007127695,6.524646139
Dairy 90,BRD,IN,Farm5,calf,2/27/21,102.3,7684929.3,3.97597861,9461.905585,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy90,0.001231229,2.47E-05,8.72E-05,2.21E-05,10491.90559,0.901829082,0.018109198,0.063858752,0.016202967,6.885639933
Dairy 91,BRD,IN,Farm5,calf,2/27/21,102.2,109573.09,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy91,0.001734002,0.001734002,0.00611464,0.001551476,1220,0.155737705,0.155737705,0.549180328,0.139344262,5.039707873
Dairy 92,Healthy,IN,Farm5,calf,2/27/21,NA,1147372.46,3.256816361,1806.410135,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy92,0.001574389,0.000165596,0.000583943,0.000148165,2836.410135,0.636864928,0.066986081,0.236214076,0.059934915,6.0597048
Dairy 93,Healthy,IN,Farm5,calf,2/27/21,NA,442461.32,3.78718851,6126.162467,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy93,0.013845645,0.000429416,0.001514257,0.000384214,7156.162467,0.856068108,0.026550543,0.093625599,0.023755749,5.645876292
Dairy 94,Healthy,IN,Farm5,calf,2/27/21,NA,388830.26,3.216071398,1644.64208,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy94,0.004229717,0.000488645,0.001723117,0.000437209,2674.64208,0.614901744,0.071037542,0.250500807,0.063559906,5.589761173
Dairy 95,Healthy,IN,Farm5,calf,2/27/21,NA,525847.11,2.873095202,746.6124055,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy95,0.001419828,0.000361322,0.001274135,0.000323288,1776.612406,0.420244958,0.106945105,0.377122212,0.095687725,5.720860317
Dairy 96,Healthy,IN,Farm5,calf,2/27/21,NA,283638.92,3.086581494,1220.622844,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy96,0.004303439,0.000669866,0.002362158,0.000599354,2250.622844,0.542348909,0.084421075,0.29769537,0.075534646,5.452767354
Dairy 97,Healthy,IN,Farm5,calf,2/27/21,NA,2739415.82,3.3580452,2280.579418,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy97,0.000832506,6.94E-05,0.000244578,6.21E-05,3310.579418,0.688876215,0.057391766,0.202381491,0.051350528,6.437658118
Dairy 98,BRD,IN,Farm5,calf,2/27/21,103.6,71724.59,3.140382079,1381.59922,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy98,0.01926256,0.002649022,0.009341287,0.002370177,2411.59922,0.572897523,0.078785894,0.277823941,0.070492642,4.855674129
Dairy 99,BRD,IN,Farm5,calf,2/27/21,102.8,38652.06,2.962330978,916.9190134,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,Dairy99,0.023722384,0.00491565,0.017334134,0.004398213,1946.919013,0.470958991,0.097590089,0.344133472,0.087317448,4.587183881
